brand;tgl;short_code;outlet_name;region_name;sub_area_name;sales_area_name;micro_cluster_name;cso_code;latitude;longitude;mobo_balance
IM3;2026-08-23;463253;INSERT CELL;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-03;-8.59007;115.14147667;555430
IM3;2026-08-23;464269;ARIF 1 CELL;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-02;-8.5056566;115.167998;13172
IM3;2026-08-23;458671;CHAMPAKA CELL;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-03;-8.60295819;115.10466712;1493315
IM3;2026-08-23;467422;WASTU CELL;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-01;-8.4238581000;115.1485473700;476343
IM3;2026-08-23;1503583;MACUN CEEL;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-08;-8.46462754;114.97639899;2195211
IM3;2026-08-23;1562355;BALI NIRWANA HANDPONE;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;2613051943;-8.60482222;115.10518274;758614
IM3;2026-08-23;461283;EAGLET CELL;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-03;-8.59379619;115.13961676;1449888
IM3;2026-08-23;466421;GUNA KRISNA UTAMA CELL;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-10;-8.4987461;115.0560987;874376
IM3;2026-08-23;1503492;telemania 2;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-04;-8.54618243;115.12442718;1150185
IM3;2026-08-23;469129;SURYA CELL TBN;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-04;-8.53835172;115.12287418;888962
IM3;2026-08-23;1529103;RENO CELL _NS;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-01;-8.44904667;115.13418667;301635
IM3;2026-08-23;1505725;RAPTI 1;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-08;-8.4860973700;114.9702342700;620457
IM3;2026-08-23;461085;YUANA CELL 2;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-06;-8.52729668;115.12971577;967475
IM3;2026-08-23;465619;MIKEL CELL;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-03;-8.6022704600;115.1200573400;941203
IM3;2026-08-23;1445309;SUCI CELL;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-02;-8.4746924121;115.1753696096;608150
IM3;2026-08-23;469118;DWIJAYA CELL;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-01;-8.4350133435;115.1428322941;456394
IM3;2026-08-23;465685;KOLEK CELL;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-10;-8.4872372;115.0788309;403146
IM3;2026-08-23;1559817;CANTIK CELL;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-08;-8.4225299157;114.9753289392;2630148
IM3;2026-08-23;461569;DEA CELL;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-01;-8.44148006;115.12118597;97858
IM3;2026-08-23;1513458;putra sudimara1;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-03;-8.5711436900;115.0882060500;926815
IM3;2026-08-23;1074586;TAMAN AYU CELL;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-03;-8.59768303;115.09380353;102970
IM3;2026-08-23;461708;SAFIRA CELL;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-10;-8.5015563100;115.0336771700;66889
IM3;2026-08-23;461288;DIN CELL;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-07;-8.5560824;115.14353405;287151
IM3;2026-08-23;906106;BHUJANGGA CELL;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-04;-8.5463799500;115.0783096800;2863464
IM3;2026-08-23;461182;PT WIRA CELL;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-01;-8.4362529200;115.1252388000;558408
IM3;2026-08-23;463849;TIKA CELL;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-06;-8.50772341;115.15904417;434039
IM3;2026-08-23;17026428;CANDRA CELL;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-06;-8.51412462;115.15496758;701635
IM3;2026-08-23;17133628;WASITA 2;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-07;-8.55064626;115.14291301;233994
IM3;2026-08-23;17132931;Horizon cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-02;-8.4551767;115.1748617;2527020
IM3;2026-08-23;17145261;BHUJANGGA CELLULER;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-06;-8.54450893;115.14392478;36894799
IM3;2026-08-23;17156263;LARIZZ CELL;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-06;-8.5438438;115.1441766;539019
IM3;2026-08-23;17162820;MAJADDA CELL;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-06;-8.5350945;115.1145359;1890433
IM3;2026-08-23;17155429;AGUS CELL;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-03;-8.57845786;115.10113645;119659
IM3;2026-08-23;17196303;TEGAL SARI CELL;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-01;-8.36001020;115.15107870;3026186
IM3;2026-08-23;17196278;YAN SUPRIX CELL;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-02;-8.45421930;115.17499750;617478
IM3;2026-08-23;17186153;MY CELl;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-10;-8.55018010;115.12384300;25371
IM3;2026-08-23;17211311;Kayla Cell 2;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-04;-8.54377720;115.12119360;1336457
IM3;2026-08-23;17218648;Syandana merta;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-08;-8.445745;114.9802867;603401
IM3;2026-08-23;17251278;Dewi cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-01;-8.45149050;115.13619800;284408
IM3;2026-08-23;17246229;GAYATRI CELL;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-02;-8.51563670;115.16531100;34476
IM3;2026-08-23;17288989;Ayu cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-07;-8.55164570;115.14981240;204331
IM3;2026-08-23;17289594;A2 phone cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-03;-8.59629950;115.09426580;2478256
IM3;2026-08-23;17293998;Rama cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-01;-8.46393;115.138035;3878401
IM3;2026-08-23;17311802;TASYA CELL;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-01;-8.39095080;115.11445150;58576
IM3;2026-08-23;17363016;TITA CJR Cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-01;-8.36457200;115.15564930;1998384
IM3;2026-08-23;17360095;HARTA 2 CELL;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-02;-8.47046610;115.17003320;609191
IM3;2026-08-23;17378646;BARCO CELL;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-06;-8.53689550;115.13679340;113964
IM3;2026-08-23;17411620;TRULLY  ACC;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-07;-8.55580980;115.14311470;1443250
IM3;2026-08-23;17413720;EMBUN  CELL;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-07;-8.55032420;115.11228070;615560
IM3;2026-08-23;17414355;Pijay cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-02;-8.47374900;115.17013290;10406
IM3;2026-08-23;17425042;MANDALA CELLULER PEJATEN;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-03;-8.59239370;115.07921020;827041
IM3;2026-08-23;17427973;Diva cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-10;-8.50338270;115.02831640;388721
IM3;2026-08-23;17430468;CEMARA DADU CELLULAR;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-02;-8.48248260;115.17044390;235308
IM3;2026-08-23;17442516;Hestia cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-07;-8.55858470;115.15099780;240734
IM3;2026-08-23;17446490;DJ CELL;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-02;-8.41170740;115.18070990;118860
IM3;2026-08-23;17465030;Arsa cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-08;-8.5243315;115.0929215;1176048
IM3;2026-08-23;17464278;DIKA CELL2;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-06;-8.53082040;115.14128380;1162106
IM3;2026-08-23;17460785;GNT PHONE CELLURAL;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-10;-8.50197970;115.06366560;406781
IM3;2026-08-23;17543338;KUMARA CELL MELILING;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-08;-8.50178990;115.08517670;1938325
IM3;2026-08-23;17540653;WARUNG NIANG OKOH;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-08;-8.53043080;115.10300860;329133
IM3;2026-08-23;17537881;ST CELL;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-06;-8.53235120;115.13371630;580234
IM3;2026-08-23;17535889;Aguz pejaten;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-03;-8.57821840;115.10118980;183511
IM3;2026-08-23;17554102;Drupadi;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-08;-8.57594500;115.14924667;354233
IM3;2026-08-23;17570200;CAHYA GADGET;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-10;-8.50307960;115.02667880;1884490
IM3;2026-08-23;17573703;Brandus Cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-07;-8.54026790;115.11910850;539791
IM3;2026-08-23;17588835;Naya Service;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-06;-8.51920280;115.13894230;696314
IM3;2026-08-23;17593596;Nopita cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-07;-8.55899940;115.15132630;297463
IM3;2026-08-23;17600337;DOCTOR HP CELL;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-04;-8.55845030;115.12028400;554011
IM3;2026-08-23;17607918;Sanjaya reload;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-07;-8.54103660;115.12143540;666469
IM3;2026-08-23;17606640;Toko ayu cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-07;-8.55164560;115.14976420;408520
IM3;2026-08-23;17624805;PRIS CELL;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-10;-8.50259220;115.06815490;2582015
IM3;2026-08-23;17648859;PELITA CELL 1;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-04;-8.54440840;115.08742680;275040
IM3;2026-08-23;17649717;Trully accessories;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-07;-8.55077690;115.12572910;321729
IM3;2026-08-23;17681644;GENTHA CELL;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-04;-8.55373820;115.12252420;309677
IM3;2026-08-23;17668331;Sintya cellular;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-03;-8.60384490;115.11564740;274252
IM3;2026-08-23;17668375;QQ CELL;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-04;-8.54279790;115.08444040;206038
IM3;2026-08-23;17703973;Warung anom cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-10;-8.50747690;115.07191810;559995
IM3;2026-08-23;17715811;EKA CELL PETIGA;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-02;-8.43006260;115.17706870;123058
IM3;2026-08-23;17715811;EKA CELL PETIGA;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;2613052042;-8.43006260;115.17706870;123058
IM3;2026-08-23;17716000;Wr mbok nengah mesari;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-02;-8.47886340;115.13592760;296603
IM3;2026-08-23;17715863;Permana;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-03;-8.57928280;115.08486270;596122
IM3;2026-08-23;17727657;Bagus Cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-01;-8.36345390;115.13568670;334359
IM3;2026-08-23;17726711;Balipedia cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-07;-8.56153670;115.13667670;585707
IM3;2026-08-23;17771376;D Chandra 19 Cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-03;-8.60055370;115.10337560;810279
IM3;2026-08-23;17787849;R4 Cell;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-01;-8.42509038;115.14447637;5267
IM3;2026-08-23;17819831;VR CELL;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-04;-8.54482150;115.10333780;49500
IM3;2026-08-23;17817114;Divya cel;BALI NUSRA;BALI NUSRA;BALI BARAT;MC-TABANAN;CSO-TABANAN-06;-8.53558880;115.15418140;83300
IM3;2026-08-23;458635;BINTANG JAYA CELL;BALI NUSRA;BALI NUSRA;BALI TIMUR;MC-DENPASAR BARATA;CSO-DPS2-02;-8.6176457;115.227345;860520
IM3;2026-08-23;998266;Gita;BALI NUSRA;BALI NUSRA;BALI TIMUR;MC-DENPASAR BARATA;CSO-DPS2-04;-8.6768516;115.180831;689307
IM3;2026-08-23;460942;MULIA CELL;BALI NUSRA;BALI NUSRA;BALI TIMUR;MC-DENPASAR BARATA;CSO-DPS2-03;-8.6691623;115.18865;2245749
IM3;2026-08-23;1444494;surya;BALI NUSRA;BALI NUSRA;BALI TIMUR;MC-DENPASAR BARATA;CSO-DPS2-03;-8.6588064;115.1868896;946156
IM3;2026-08-23;1567809;mahesa cell;BALI NUSRA;BALI NUSRA;BALI TIMUR;MC-DENPASAR BARATA;CSO-DPS2-01;-8.6641384;115.2124852;17235
IM3;2026-08-23;1536520;tazkia cell;BALI NUSRA;BALI NUSRA;BALI TIMUR;MC-DENPASAR BARATA;CSO-DPS2-07;-8.64489626;115.21263315;194195
IM3;2026-08-23;1072936;surya darma;BALI NUSRA;BALI NUSRA;BALI TIMUR;MC-DENPASAR BARATA;CSO-DPS2-05;-8.6336637;115.206546;400809
IM3;2026-08-23;1569819;NAVARRO CELL;BALI NUSRA;BALI NUSRA;BALI TIMUR;MC-DENPASAR BARATA;CSO-DPS2-05;-8.61819108;115.20208386;2839237
IM3;2026-08-23;465285;MUS CELL;BALI NUSRA;BALI NUSRA;BALI TIMUR;MC-DENPASAR BARATA;CSO-DPS2-02;-8.6221460100;115.2294088500;355685
IM3;2026-08-23;469013;GLORY  CELL;BALI NUSRA;BALI NUSRA;BALI TIMUR;MC-DENPASAR BARATA;CSO-DPS2-05;-8.6207594;115.1979998;1414814
IM3;2026-08-23;883889;Rita cell;BALI NUSRA;BALI NUSRA;BALI TIMUR;MC-DENPASAR BARATA;CSO-DPS2-04;-8.66302840;115.20233084;219268
IM3;2026-08-23;1432836;nadijaya segina;BALI NUSRA;BALI NUSRA;BALI TIMUR;MC-DENPASAR BARATA;CSO-DPS2-01;-8.6600784;115.2046275;1705670
IM3;2026-08-23;469396;DARMA J 10 CELL;BALI NUSRA;BALI NUSRA;BALI TIMUR;MC-DENPASAR BARATA;CSO-DPS2-07;-8.6585212;115.2127516;1160604
IM3;2026-08-23;460544;NADI JAYA CELL;BALI NUSRA;BALI NUSRA;BALI TIMUR;MC-DENPASAR BARATA;CSO-DPS2-01;-8.66001493;115.2045821;2616359
IM3;2026-08-23;460944;SERAYA CELL;BALI NUSRA;BALI NUSRA;BALI TIMUR;MC-DENPASAR BARATA;CSO-DPS2-04;-8.6635357700;115.1823056400;166576
IM3;2026-08-23;1380767;ABHI CELL;BALI NUSRA;BALI NUSRA;BALI TIMUR;MC-DENPASAR BARATA;CSO-DPS2-02;-8.6192948;115.2230158;3293519
IM3;2026-08-23;1530427;sutapa cell;BALI NUSRA;BALI NUSRA;BALI TIMUR;MC-DENPASAR BARATA;CSO-DPS2-07;-8.64966059;115.21344037;927369
IM3;2026-08-23;460822;ASTA GRAHA CELL;BALI NUSRA;BALI NUSRA;BALI TIMUR;MC-DENPASAR BARATA;CSO-DPS2-01;-8.6767541900;115.2096618400;876073
IM3;2026-08-23;465135;ANGGA CELL;BALI NUSRA;BALI NUSRA;BALI TIMUR;MC-DENPASAR BARATA;CSO-DPS2-01;-8.66317081;115.20026162;237874
IM3;2026-08-23;464813;DADIA CELL;BALI NUSRA;BALI NUSRA;BALI TIMUR;MC-DENPASAR BARATA;CSO-DPS2-03;-8.6380396;115.1825725;879184
IM3;2026-08-23;1531611;zahwa cell;BALI NUSRA;BALI NUSRA;BALI TIMUR;MC-DENPASAR BARATA;CSO-DPS2-07;-8.6544094;115.20772621;214089
IM3;2026-08-23;885186;Cak to cell;BALI NUSRA;BALI NUSRA;BALI TIMUR;MC-DENPASAR BARATA;CSO-DPS2-04;-8.6680757;115.2009826;238063
IM3;2026-08-23;1510165;ratna bali sanglah;BALI NUSRA;BALI NUSRA;BALI TIMUR;MC-DENPASAR BARATA;CSO-DPS2-01;-8.6776061000;115.2110329000;372641
IM3;2026-08-23;17015468;Cahaya baru cell;BALI NUSRA;BALI NUSRA;BALI TIMUR;MC-DENPASAR BARATA;CSO-DPS2-05;-8.6155429;115.1940491;881598
IM3;2026-08-23;17125061;Arta wijaya cell;BALI NUSRA;BALI NUSRA;BALI TIMUR;MC-DENPASAR BARATA;CSO-DPS2-05;-8.6322917;115.19866;3252006
IM3;2026-08-23;17125482;PW Cel;BALI NUSRA;BALI NUSRA;BALI TIMUR;MC-DENPASAR BARATA;CSO-DPS2-04;-8.69562497;115.19250135;1173400
IM3;2026-08-23;17126948;TAKSU BALI;BALI NUSRA;BALI NUSRA;BALI TIMUR;MC-DENPASAR BARATA;CSO-DPS2-07;-8.6506756;115.2045172;2303412
IM3;2026-08-23;17149166;Nico gadget;BALI NUSRA;BALI NUSRA;BALI TIMUR;MC-DENPASAR BARATA;CSO-DPS2-03;-8.66027275;115.18786594;2141131
IM3;2026-08-23;17155575;nadi jaya cell;BALI NUSRA;BALI NUSRA;BALI TIMUR;MC-DENPASAR BARATA;CSO-DPS2-01;-8.6833784;115.200171;2033782
IM3;2026-08-23;17191366;Rn Cell;BALI NUSRA;BALI NUSRA;BALI TIMUR;MC-DENPASAR BARATA;CSO-DPS2-04;-8.6881538;115.1884316;539902
IM3;2026-08-23;17206629;Raja Kuota;BALI NUSRA;BALI NUSRA;BALI TIMUR;MC-DENPASAR BARATA;CSO-DPS2-01;-8.65977740;115.20229890;224914
IM3;2026-08-23;17220638;Anugrah Cell kertapura;BALI NUSRA;BALI NUSRA;BALI TIMUR;MC-DENPASAR BARATA;CSO-DPS2-04;-8.68492150;115.19175680;27615
IM3;2026-08-23;17535450;Yaya cell 2;BALI NUSRA;BALI NUSRA;BALI TIMUR;MC-DENPASAR BARATA;CSO-DPS2-02;-8.62034830;115.22840670;45604
IM3;2026-08-23;17537511;WM CELLULAR;BALI NUSRA;BALI NUSRA;BALI TIMUR;MC-DENPASAR BARATA;CSO-DPS2-07;-8.64277480;115.19952690;672239
IM3;2026-08-23;17537552;Toko Arya Widura;BALI NUSRA;BALI NUSRA;BALI TIMUR;MC-DENPASAR BARATA;CSO-DPS2-01;-8.6780144;115.20614505;11866065
IM3;2026-08-23;17568172;Frisca celluler;BALI NUSRA;BALI NUSRA;BALI TIMUR;MC-DENPASAR BARATA;CSO-DPS2-05;-8.62927790;115.20104020;296153
IM3;2026-08-23;17607418;AVA CELL;BALI NUSRA;BALI NUSRA;BALI TIMUR;MC-DENPASAR BARATA;CSO-DPS2-04;-8.66565360;115.20117070;58646
IM3;2026-08-23;17605399;Rosi cell;BALI NUSRA;BALI NUSRA;BALI TIMUR;MC-DENPASAR BARATA;CSO-DPS2-03;-8.66034040;115.18942610;1250878
IM3;2026-08-23;17609537;JR Cell;BALI NUSRA;BALI NUSRA;BALI TIMUR;MC-DENPASAR BARATA;CSO-DPS2-02;-8.62521755;115.22375538;906633
IM3;2026-08-23;17616541;ALFATAH CELL;BALI NUSRA;BALI NUSRA;BALI TIMUR;MC-DENPASAR BARATA;CSO-DPS2-07;-8.65384153;115.19871835;245398
IM3;2026-08-23;17616545;DUNIA ACCESORIES;BALI NUSRA;BALI NUSRA;BALI TIMUR;MC-DENPASAR BARATA;CSO-DPS2-07;-8.6535167;115.20428695;1032021
IM3;2026-08-23;17638635;AL MADANI CELL;BALI NUSRA;BALI NUSRA;BALI TIMUR;MC-DENPASAR BARATA;CSO-DPS2-02;-8.6298604;115.2179525;349406
IM3;2026-08-23;17629140;DR Cell;BALI NUSRA;BALI NUSRA;BALI TIMUR;MC-DENPASAR BARATA;CSO-DPS2-02;-8.61307080;115.22195630;906360
IM3;2026-08-23;17644005;JAWARA CELL;BALI NUSRA;BALI NUSRA;BALI TIMUR;MC-DENPASAR BARATA;CSO-DPS2-01;-8.6738582;115.2070533;4508119
IM3;2026-08-23;17644028;Vila 5 Cell;BALI NUSRA;BALI NUSRA;BALI TIMUR;MC-DENPASAR BARATA;CSO-DPS2-07;-8.6425829;115.2017601;571972
IM3;2026-08-23;17642677;Batur Cell;BALI NUSRA;BALI NUSRA;BALI TIMUR;MC-DENPASAR BARATA;CSO-DPS2-07;-8.6579663;115.2049184;1327921
IM3;2026-08-23;17659219;AVA CELL 2;BALI NUSRA;BALI NUSRA;BALI TIMUR;MC-DENPASAR BARATA;CSO-DPS2-04;-8.67171810;115.19669970;45587
IM3;2026-08-23;17668167;Turah Cell;BALI NUSRA;BALI NUSRA;BALI TIMUR;MC-DENPASAR BARATA;CSO-DPS2-02;-8.63160430;115.22858490;296943
IM3;2026-08-23;17713877;ASK cell;BALI NUSRA;BALI NUSRA;BALI TIMUR;MC-DENPASAR BARATA;CSO-DPS2-03;-8.66565410;115.19237820;165943
IM3;2026-08-23;17712322;TEJA CELL;BALI NUSRA;BALI NUSRA;BALI TIMUR;MC-DENPASAR BARATA;CSO-DPS2-05;-8.62693500;115.18575670;215299
IM3;2026-08-23;17748701;Fidran Crll;BALI NUSRA;BALI NUSRA;BALI TIMUR;MC-DENPASAR BARATA;CSO-DPS2-01;-8.68009230;115.20906030;324560
IM3;2026-08-23;17780882;KINGS GADGET;BALI NUSRA;BALI NUSRA;BALI TIMUR;MC-DENPASAR BARATA;CSO-DPS2-01;-8.67405070;115.20797120;1596542
IM3;2026-08-23;17790664;Novi Cell 2;BALI NUSRA;BALI NUSRA;BALI TIMUR;MC-DENPASAR BARATA;CSO-DPS2-01;-8.67281642;115.20731047;205115
IM3;2026-08-23;17802155;SUCI CELL;BALI NUSRA;BALI NUSRA;BALI TIMUR;MC-DENPASAR BARATA;CSO-DPS2-01;-8.66339072;115.21268443;144715
IM3;2026-08-23;17801208;Putih cell;BALI NUSRA;BALI NUSRA;BALI TIMUR;MC-DENPASAR BARATA;CSO-DPS2-03;-8.65612200;115.18249520;512578
IM3;2026-08-23;17805027;Saadatcell;BALI NUSRA;BALI NUSRA;BALI TIMUR;MC-DENPASAR BARATA;CSO-DPS2-04;-8.67941430;115.17910710;1341463
IM3;2026-08-23;17802353;Wayan cell 2;BALI NUSRA;BALI NUSRA;BALI TIMUR;MC-DENPASAR BARATA;CSO-DPS2-03;-8.64394270;115.19104850;1313475
IM3;2026-08-23;17810654;Tuitacell;BALI NUSRA;BALI NUSRA;BALI TIMUR;MC-DENPASAR BARATA;CSO-DPS2-04;-8.68408610;115.18250440;571562
IM3;2026-08-23;17818278;Okcell3;BALI NUSRA;BALI NUSRA;BALI TIMUR;MC-DENPASAR BARATA;CSO-DPS2-04;-8.67171660;115.18002450;28850
IM3;2026-08-23;17818295;Ldista cell;BALI NUSRA;BALI NUSRA;BALI TIMUR;MC-DENPASAR BARATA;CSO-DPS2-01;-8.66300280;115.21282820;204650
IM3;2026-08-23;SH034966;Sinar Suci Cellular;BALI NUSRA;BALI NUSRA;BALI TIMUR;MC-DENPASAR BARATA;CSO-DPS2-01;-8.6723335;115.2075347;0
IM3;2026-08-23;1364001;828 cell;BALI NUSRA;BALI NUSRA;BALI TIMUR;MC-DENPASAR SELTIM;CSO-DPS1-05;-8.71112972;115.22907178;2611541
IM3;2026-08-23;460405;SURYA JAYA CELL;BALI NUSRA;BALI NUSRA;BALI TIMUR;MC-DENPASAR SELTIM;CSO-DPS1-04;-8.6816383;115.2518161;1557929
IM3;2026-08-23;469260;AURA CELL;BALI NUSRA;BALI NUSRA;BALI TIMUR;MC-DENPASAR SELTIM;CSO-DPS1-06;-8.7101497;115.2211444;114207
IM3;2026-08-23;1567871;GOLDEN STAR;BALI NUSRA;BALI NUSRA;BALI TIMUR;MC-DENPASAR SELTIM;CSO-DPS1-07;-8.6903259;115.1987725;268527
IM3;2026-08-23;1483420;RAM cell;BALI NUSRA;BALI NUSRA;BALI TIMUR;MC-DENPASAR SELTIM;CSO-DPS1-03;-8.653644;115.2472354;135548
IM3;2026-08-23;462338;F and A CELL;BALI NUSRA;BALI NUSRA;BALI TIMUR;MC-DENPASAR SELTIM;CSO-DPS1-04;-8.6841549;115.25677744;1221452
IM3;2026-08-23;460663;GITHA CELL;BALI NUSRA;BALI NUSRA;BALI TIMUR;MC-DENPASAR SELTIM;CSO-DPS1-04;-8.6859465000;115.2605851900;390476
IM3;2026-08-23;1571091;rizki;BALI NUSRA;BALI NUSRA;BALI TIMUR;MC-DENPASAR SELTIM;CSO-DPS1-03;-8.65982664;115.22830613;832652
